x;y
T1-2011;251826240
T2-2011;283729974
T3-2011;276070341
T4-2011;263238098
T1-2012;247248011
T2-2012;303070762
T3-2012;251005056
T4-2012;223745124
T1-2013;228367671
T2-2013;359369396
T3-2013;353958568
T4-2013;379426830
T1-2014;422043281
