x;y
T1-2011;1844962478
T2-2011;1788448926
T3-2011;1505650505
T4-2011;1486043722
T1-2012;1784983308
T2-2012;1751095197
T3-2012;1509302131
T4-2012;1468979510
T1-2013;1769738510
T2-2013;1790665357
T3-2013;1436685482
T4-2013;1430162409
T1-2014;1693346671
