x;y
T1-2011;784882739
T2-2011;818928337
T3-2011;871216029
T4-2011;877186700
T1-2012;749778245
T2-2012;727617542
T3-2012;774832382
T4-2012;787713358
T1-2013;744813127
T2-2013;763441065
T3-2013;766976364
T4-2013;793819656
T1-2014;848488154
